"id","semantic_key","check_type","subject_ids_json","result","witness_json","toolchain_json","recorded_at","status","metric_schema","metric_errors","metric_unique_ids","metric_resolving_xrefs","metric_pages","metric_fatal_errors","metric_undefined_references","metric_rerun_markers","record_json"
"urn:uuid:9857a160-f05f-5799-b95a-b62943badf04","lebl.ra.qa.live-manifest.ra.v2.continuity-derivative.exercises","topology","[""urn:uuid:14e96bad-62ce-5d61-a48e-32e1d22ca8dd""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v2.continuity-derivative.exercises"",""sha256"":""sha256:134033cf28aa9f7f1b4429ae9d8cc04c0478a0d67ace2fe8c2acdce3e0138b30""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-23T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:9857a160-f05f-5799-b95a-b62943badf04"",""note"":""bounded full-exercise structural and mathematical replay plus independent bilingual obligation audit and ADV-0099"",""record_type"":""qa_event"",""recorded_at"":""2026-08-23T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.live-manifest.ra.v2.continuity-derivative.exercises"",""status"":""active"",""subject_ids"":[""urn:uuid:14e96bad-62ce-5d61-a48e-32e1d22ca8dd""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v2.continuity-derivative.exercises"",""sha256"":""sha256:134033cf28aa9f7f1b4429ae9d8cc04c0478a0d67ace2fe8c2acdce3e0138b30""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-live""}"
"urn:uuid:9ae18c1c-bdc6-51d1-b699-512e074f6747","lebl.ra.qa.live-manifest.ra.v2.green-theorem.domain-orientation","topology","[""urn:uuid:c788de28-1c40-5e16-9f71-61cdd0a95226""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v2.green-theorem.domain-orientation"",""sha256"":""sha256:8c2b3684270336f326154a155fc74fa982652798ff7f458e23b70f39ef9321e6""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-23T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:9ae18c1c-bdc6-51d1-b699-512e074f6747"",""note"":""three independent final mathematical/correction, natural-id-ID/terminology, and topology/accessibility audits after phrasing polish; converter zero-error XML gate; converged final TeX passes 4-5 with all external references resolved; text-extraction replay; and visual inspection of physical pages 144-145; receipt qa/builds/ra-id-volume2-green-domain-orientation-20260822/BUILD_RECEIPT.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-23T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.live-manifest.ra.v2.green-theorem.domain-orientation"",""status"":""active"",""subject_ids"":[""urn:uuid:c788de28-1c40-5e16-9f71-61cdd0a95226""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v2.green-theorem.domain-orientation"",""sha256"":""sha256:8c2b3684270336f326154a155fc74fa982652798ff7f458e23b70f39ef9321e6""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-live""}"
"urn:uuid:9bcddef0-35d3-574e-9045-2d4324c673d0","lebl.ca.qa.live-manifest.ca.v1.9.complex-plane.euler-formula","topology","[""urn:uuid:7432bee5-dc7d-54c8-99ed-9437ebf9c91e""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.complex-plane.euler-formula"",""sha256"":""sha256:0f3ba0c8880d85493d81c804fce04c72adf1018bc8d2bbeaaa36facda85434c9""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-23T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:9bcddef0-35d3-574e-9045-2d4324c673d0"",""note"":""independent natural-id-ID and structural audit; 5/5 ordered-identical mathematical segments including comments, 9/9 braces, 10 math-dollar delimiters, equation* pair exact, command inventory exact, intentional English comments preserved, and no mojibake; exact provenance OpenAI Codex gpt-5.6-sol, Ultra retained; full target 737 bytes SHA-256 189d83b62b1b1a465cd0f741f3ae96d767c5059b43415265fb498f92099c595f"",""record_type"":""qa_event"",""recorded_at"":""2026-08-23T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ca.qa.live-manifest.ca.v1.9.complex-plane.euler-formula"",""status"":""active"",""subject_ids"":[""urn:uuid:7432bee5-dc7d-54c8-99ed-9437ebf9c91e""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.complex-plane.euler-formula"",""sha256"":""sha256:0f3ba0c8880d85493d81c804fce04c72adf1018bc8d2bbeaaa36facda85434c9""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-live""}"
"urn:uuid:9be26281-4a79-559f-af1b-2d2a7459dd30","lebl.ca.qa.live-manifest.ca.v1.9.complex-plane.continuity-exercise","topology","[""urn:uuid:aa14ccd0-7cf3-5e69-92e9-0184eb0c1796""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.complex-plane.continuity-exercise"",""sha256"":""sha256:37f75fe3fbc6dc95350fe82a8cf826c4bd3915584d39866800dd2e1e64fffd8a""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-23T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:9be26281-4a79-559f-af1b-2d2a7459dd30"",""note"":""independent natural-id-ID and structural audit; four opening and four closing braces, no math delimiters, two begin/end pairs, exact neededexmark hook, and zero mojibake; exact provenance OpenAI Codex gpt-5.6-sol, Ultra retained; exercise remains unsolved as in source; full target 463 bytes SHA-256 4811b6dc90dbc9ca25b6386e529d66adb416d3d15d558932cc4a053d766e60ba"",""record_type"":""qa_event"",""recorded_at"":""2026-08-23T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ca.qa.live-manifest.ca.v1.9.complex-plane.continuity-exercise"",""status"":""active"",""subject_ids"":[""urn:uuid:aa14ccd0-7cf3-5e69-92e9-0184eb0c1796""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.complex-plane.continuity-exercise"",""sha256"":""sha256:37f75fe3fbc6dc95350fe82a8cf826c4bd3915584d39866800dd2e1e64fffd8a""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-live""}"
"urn:uuid:9c60e6a5-61b2-5ed1-a562-f31d61f2d756","lebl.ra.qa.live-manifest.ra.v2.path-integrals.one-form","topology","[""urn:uuid:328d633f-a0f3-5c39-a105-8fd440ed43a7""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v2.path-integrals.one-form"",""sha256"":""sha256:39445deb588aced3e600fc005b2f02b3e3c33b37f477fe8c00422396d5d17e25""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-23T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:9c60e6a5-61b2-5ed1-a562-f31d61f2d756"",""note"":""bounded structural and normalized-formula replay plus independent bilingual/accessibility audit and independent definition/proposition/calculation audit, including ADV-0142 through ADV-0147"",""record_type"":""qa_event"",""recorded_at"":""2026-08-23T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.live-manifest.ra.v2.path-integrals.one-form"",""status"":""active"",""subject_ids"":[""urn:uuid:328d633f-a0f3-5c39-a105-8fd440ed43a7""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v2.path-integrals.one-form"",""sha256"":""sha256:39445deb588aced3e600fc005b2f02b3e3c33b37f477fe8c00422396d5d17e25""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-live""}"
"urn:uuid:a07c176a-0584-5b7e-ba97-a4388240241e","lebl.ca.qa.live-manifest.ca.v1.9.complex-plane.complex-valued-functions-intro","topology","[""urn:uuid:71897f7d-a0c3-513a-a02e-f051b9640e86""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.complex-plane.complex-valued-functions-intro"",""sha256"":""sha256:78352f02c7ccc5b1565bf9689ee09df6b2efb04d0568417e590d23f609643498""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-23T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:a07c176a-0584-5b7e-ba97-a4388240241e"",""note"":""independent natural-id-ID and structural audit; nine ordered-identical math segments, three opening and three closing braces, 18 unescaped math-dollar delimiters, one equation* pair, exact commands, and zero mojibake; exact provenance OpenAI Codex gpt-5.6-sol, Ultra retained; full target 1033 bytes SHA-256 16cad7938d26bea2db6380cda78a8eba23e722a0858102d1d07685be3e13fb0b"",""record_type"":""qa_event"",""recorded_at"":""2026-08-23T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ca.qa.live-manifest.ca.v1.9.complex-plane.complex-valued-functions-intro"",""status"":""active"",""subject_ids"":[""urn:uuid:71897f7d-a0c3-513a-a02e-f051b9640e86""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.complex-plane.complex-valued-functions-intro"",""sha256"":""sha256:78352f02c7ccc5b1565bf9689ee09df6b2efb04d0568417e590d23f609643498""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-live""}"
"urn:uuid:a096d7aa-ddea-51a6-964a-d73126005f1c","lebl.ra.qa.live-manifest.ra.v2.change-of-variables.proof-normalized-volume-claim","topology","[""urn:uuid:8492dbd1-ab13-524e-a2f4-0e8756d21173""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v2.change-of-variables.proof-normalized-volume-claim"",""sha256"":""sha256:e5dac68139650425a4650ddd29be097691bc65f7f0f1ada55fba639343ea4cf4""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-23T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:a096d7aa-ddea-51a6-964a-d73126005f1c"",""note"":""independent mathematical, natural-id-ID, source-defect, topology, and raw-math audit; all 45 inline and three displayed equation payloads plus all 16 structural tokens preserved; final zero-error converter, converged five-pass TeX build, extraction, fonts, and pages 152-153 visual gate passed; receipt qa/builds/ra-id-volume2-change-vars-theorem-20260823/BUILD_RECEIPT.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-23T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.live-manifest.ra.v2.change-of-variables.proof-normalized-volume-claim"",""status"":""active"",""subject_ids"":[""urn:uuid:8492dbd1-ab13-524e-a2f4-0e8756d21173""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v2.change-of-variables.proof-normalized-volume-claim"",""sha256"":""sha256:e5dac68139650425a4650ddd29be097691bc65f7f0f1ada55fba639343ea4cf4""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-live""}"
"urn:uuid:a17206ff-7f0c-5912-aa47-c1988516d48e","lebl.ra.qa.live-manifest.ra.v2.outer-measure.differentiable-images","topology","[""urn:uuid:4512a20c-fcc6-59ce-8aa2-e497f7a045e1""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v2.outer-measure.differentiable-images"",""sha256"":""sha256:9dbb82ee2c528d0f8980cc46c9657c2cc9dfa5c279fc3f9532d67eee8b92f5cd""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-23T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:a17206ff-7f0c-5912-aa47-c1988516d48e"",""note"":""bounded structural/formula/domain/edge-case replay, three independent mathematical/bilingual/continuity audits after ADV-0196 through ADV-0198 repairs, converter zero-error XML gate, converged three-pass 231-page TeX build, and visual inspection of physical pages 126-128; shared receipt qa/builds/ra-id-volume2-outer-measure-examples-images-20260822/BUILD_RECEIPT.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-23T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.live-manifest.ra.v2.outer-measure.differentiable-images"",""status"":""active"",""subject_ids"":[""urn:uuid:4512a20c-fcc6-59ce-8aa2-e497f7a045e1""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v2.outer-measure.differentiable-images"",""sha256"":""sha256:9dbb82ee2c528d0f8980cc46c9657c2cc9dfa5c279fc3f9532d67eee8b92f5cd""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-live""}"
"urn:uuid:a46192a2-b65a-55a7-ad4c-b7fc652e1c32","lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.classification.exercises","topology","[""urn:uuid:7341e5f1-ba91-555b-8281-2cb53294f878""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.classification.exercises"",""sha256"":""sha256:f5bbeddfec93f1649947ce857f4e7967dd8abf444ac2bd435b61eaf276823617""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-23T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:a46192a2-b65a-55a7-ad4c-b7fc652e1c32"",""note"":""independent natural-id-ID and structural audit; commands 141/141, braces 87/87, environment tokens 18/18, exercises 7/7, tasks 12/12, exsol 3/3, 33 ordered mathematical payloads byte-identical, solution states preserved with no inventions, and mojibake zero; exact provenance OpenAI Codex gpt-5.6-sol, Ultra retained; full target 43914 bytes SHA-256 fecf316e42669a7cceef4338b5aae23dd6c6825cc8c512b2263e226614bbfadf"",""record_type"":""qa_event"",""recorded_at"":""2026-08-23T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.classification.exercises"",""status"":""active"",""subject_ids"":[""urn:uuid:7341e5f1-ba91-555b-8281-2cb53294f878""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.classification.exercises"",""sha256"":""sha256:f5bbeddfec93f1649947ce857f4e7967dd8abf444ac2bd435b61eaf276823617""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-live""}"
"urn:uuid:a8d56001-cdf4-5b59-851c-843a21ec73ce","lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.first-order.integrals-as-solutions.indefinite-integral-notation","topology","[""urn:uuid:6e315916-0903-5f4c-81c9-b8dc9f4f3266""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.first-order.integrals-as-solutions.indefinite-integral-notation"",""sha256"":""sha256:c929a72ceadef64237ed2aa9ffa3b746ca807e6e5e06b106b51727494cccaf23""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-23T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:a8d56001-cdf4-5b59-851c-843a21ec73ce"",""note"":""deterministic receipt qa/r007-ch-first-order-ode-l0050-l0074-qa.txt plus independent bilingual review pass; 25/25 lines, formula and equation-star payloads, TeX command structure, emphasis/index placement, braces, and order preserved exactly; natural id-ID and established integral tak tentu, integral tentu, antiturunan, mengintegralkan, and pengintegralan terminology confirmed; exact provenance OpenAI Codex gpt-5.6-sol, Ultra retained; full target 2836 bytes SHA-256 5442db1cef4b38a54486aa0ccce9c91f49b31f63e77e69ff7b7fec26b6c2073e"",""record_type"":""qa_event"",""recorded_at"":""2026-08-23T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.first-order.integrals-as-solutions.indefinite-integral-notation"",""status"":""active"",""subject_ids"":[""urn:uuid:6e315916-0903-5f4c-81c9-b8dc9f4f3266""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.first-order.integrals-as-solutions.indefinite-integral-notation"",""sha256"":""sha256:c929a72ceadef64237ed2aa9ffa3b746ca807e6e5e06b106b51727494cccaf23""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-live""}"
"urn:uuid:a8e1d6b0-4378-59ee-914a-9a1660844360","lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.introduction.four-fundamental-equations","topology","[""urn:uuid:b0afbc6d-2893-5ebc-9d28-059f9ebdd0f7""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.introduction.four-fundamental-equations"",""sha256"":""sha256:e9a10ed151b5266f3068c2a8172a019dd3cadd146ecafab3c133208cfbec0caa""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-23T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:a8e1d6b0-4378-59ee-914a-9a1660844360"",""note"":""independent natural-id-ID and structural audit; 94/94 command inventories, 81/81 braces, 34/34 environment boundaries, 46/46 dollar markers with 23 ordered-identical math payloads, avoidbreak/myindex/label hooks 1/1/5/5/1/1, equation operators/functions preserved, only intentional in-math text where to dengan, and zero mojibake; exact provenance OpenAI Codex gpt-5.6-sol, Ultra retained; full target 26888 bytes SHA-256 6c5c6e2482134370de9643e6e8b1acd7c6cee4147ee0704d610106a512bfeacb"",""record_type"":""qa_event"",""recorded_at"":""2026-08-23T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.introduction.four-fundamental-equations"",""status"":""active"",""subject_ids"":[""urn:uuid:b0afbc6d-2893-5ebc-9d28-059f9ebdd0f7""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.introduction.four-fundamental-equations"",""sha256"":""sha256:e9a10ed151b5266f3068c2a8172a019dd3cadd146ecafab3c133208cfbec0caa""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-live""}"
"urn:uuid:a9f382aa-71d3-5fe0-bd1c-9686b7cfa6dd","lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.introduction.solutions-of-differential-equations","topology","[""urn:uuid:0b5f97df-5910-54a6-b0b8-d7188686b1ee""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.introduction.solutions-of-differential-equations"",""sha256"":""sha256:b22341a52e1ab98ba7199746557927d76777f685a3a2d692b5c5fa378f718a9f""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-23T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:a9f382aa-71d3-5fe0-bd1c-9686b7cfa6dd"",""note"":""independent natural-id-ID and structural audit; 66 ordered-identical control sequences, 65 opening and 65 closing braces, 12 environment boundaries, 32 dollar markers with 16 identical ordered math payloads, nine frac commands, four underbrace commands, figure/label identity retained, and zero mojibake; exact provenance OpenAI Codex gpt-5.6-sol, Ultra retained; full target 17132 bytes SHA-256 3cf5ac884e225cc94e28ec285eb5c5a43063f96c903c0eb8a6aeadb69d658113"",""record_type"":""qa_event"",""recorded_at"":""2026-08-23T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.introduction.solutions-of-differential-equations"",""status"":""active"",""subject_ids"":[""urn:uuid:0b5f97df-5910-54a6-b0b8-d7188686b1ee""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.introduction.solutions-of-differential-equations"",""sha256"":""sha256:b22341a52e1ab98ba7199746557927d76777f685a3a2d692b5c5fa378f718a9f""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-live""}"
"urn:uuid:abb9042d-fd59-5956-ae87-d3582b7eb5b2","lebl.ca.qa.live-manifest.ca.v1.9.complex-plane.matrix-representation-intro","topology","[""urn:uuid:536fbe40-1a8a-5abe-98d2-f00452e92bcd""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.complex-plane.matrix-representation-intro"",""sha256"":""sha256:f5daeb552a7bab606023378d2859f47ec36a03657db927eb46205eb0ac19c55c""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-23T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:abb9042d-fd59-5956-ae87-d3582b7eb5b2"",""note"":""independent natural-id-ID and structural audit; 16 ordered-identical math segments, labeled matrix equation exact, seven opening and seven closing braces, 32 unescaped math-dollar delimiters, two environment pairs, exact commands/label/footnote/map/matrix structure, and zero mojibake; exact provenance OpenAI Codex gpt-5.6-sol, Ultra retained; source footnote defect recorded as LEBL-ID-ADV-0225; full target 1236 bytes SHA-256 34d755a4e8511d8b44b5075065988b87fd7719ba5a3404a6612659668f8fc1e7"",""record_type"":""qa_event"",""recorded_at"":""2026-08-23T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ca.qa.live-manifest.ca.v1.9.complex-plane.matrix-representation-intro"",""status"":""active"",""subject_ids"":[""urn:uuid:536fbe40-1a8a-5abe-98d2-f00452e92bcd""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.complex-plane.matrix-representation-intro"",""sha256"":""sha256:f5daeb552a7bab606023378d2859f47ec36a03657db927eb46205eb0ac19c55c""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-live""}"
"urn:uuid:ae5b23a5-8ce0-511f-b0ef-9c2e2cf890e6","lebl.ra.qa.live-manifest.ra.v2.continuity-derivative.bounding","topology","[""urn:uuid:4a4a6f97-7a61-50b5-a2c7-b426a66d89b0""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v2.continuity-derivative.bounding"",""sha256"":""sha256:ed530f54ca3d4add3df3e313ab2780784f33373e5dcf1a3e6390cfda7fedeaaa""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-23T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:ae5b23a5-8ce0-511f-b0ef-9c2e2cf890e6"",""note"":""bounded structural and mathematical replay plus independent bilingual and accessibility audit and ADV-0095"",""record_type"":""qa_event"",""recorded_at"":""2026-08-23T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.live-manifest.ra.v2.continuity-derivative.bounding"",""status"":""active"",""subject_ids"":[""urn:uuid:4a4a6f97-7a61-50b5-a2c7-b426a66d89b0""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v2.continuity-derivative.bounding"",""sha256"":""sha256:ed530f54ca3d4add3df3e313ab2780784f33373e5dcf1a3e6390cfda7fedeaaa""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-live""}"
